Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D004_2,C016809,1.562,3.6,Low,No Heavy Trucks
D004_2,C016810,4.944,11.4,Low,
D004_2,C016842,2.481,7.2,Medium,
D004_2,C016857,3.818,8.8,Low,
D004_2,C016861,0.883,2.0,Low,
D004_2,C016875,5.582,16.1,Medium,
D004_2,C016880,9.2,26.5,Medium,
D004_2,C016894,7.198,20.8,Medium,
D004_2,C016896,3.833,8.8,Low,
D004_2,C016903,6.258,14.4,Low,
D004_2,C016906,9.424,34.8,High,
D004_2,C016931,5.093,14.7,Medium,No Heavy Trucks
D004_2,C016940,4.669,10.8,Low,
D004_2,C016960,4.521,10.4,Low,
D004_2,C016968,3.768,10.9,Medium,
D004_2,C016975,5.848,21.6,High,One-Way
D004_2,C016976,5.781,16.7,Medium,
D004_2,C016991,7.604,17.5,Low,One-Way
D004_2,C016999,6.755,15.6,Low,No Heavy Trucks
D004_2,C017007,8.296,30.6,High,
D004_2,C017014,4.895,14.1,Medium,
D004_2,C017018,2.504,7.2,Medium,
D004_2,C017040,5.28,12.2,Low,
D004_2,C017046,10.451,30.1,Medium,
D004_2,C017048,8.753,32.3,High,
D004_2,C017057,4.344,12.5,Medium,
D004_2,C017058,5.598,12.9,Low,
D004_2,C017066,2.086,4.8,Low,
D004_2,C017071,4.964,11.5,Low,One-Way
D004_2,C017088,4.319,15.9,High,
D004_2,C017111,7.162,16.5,Low,
D004_2,C017119,2.652,6.1,Low,
D004_2,C017121,9.429,21.8,Low,
D004_2,C017134,3.82,11.0,Medium,
D004_2,C017153,6.721,19.4,Medium,
D004_2,C017162,7.691,22.2,Medium,
D004_2,C017178,5.171,14.9,Medium,
D004_2,C017192,3.185,7.3,Low,
D004_2,C017219,8.455,31.2,High,
D004_2,C017228,0.47,1.1,Low,
D004_2,C017229,7.804,22.5,Medium,
D004_2,C017232,5.558,16.0,Medium,One-Way
D004_2,C017233,8.789,20.3,Low,One-Way
D004_2,C017271,4.63,10.7,Low,
D004_2,C017277,8.878,20.5,Low,No Heavy Trucks
D004_2,C017316,3.781,10.9,Medium,One-Way
D004_2,C017337,4.407,10.2,Low,
D004_2,C017339,9.422,21.7,Low,One-Way
D004_2,C017350,5.967,13.8,Low,
D004_2,C017375,7.632,22.0,Medium,One-Way
D004_2,C017399,4.286,12.4,Medium,
D004_2,C017405,7.126,16.4,Low,
D004_2,C017419,6.145,17.7,Medium,
D004_2,C017429,7.293,21.0,Medium,
D004_2,C017437,2.799,6.5,Low,
D004_2,C017467,9.747,28.1,Medium,
D004_2,C017477,9.431,21.8,Low,
D004_2,C017485,3.273,9.4,Medium,
D004_2,C017492,7.181,26.5,High,
D004_2,C017493,2.217,6.4,Medium,
D004_2,C017501,6.853,19.8,Medium,
D004_2,C017550,4.297,9.9,Low,
D004_2,C017562,1.958,4.5,Low,
D004_2,C017566,4.57,16.9,High,One-Way
D004_2,C017571,2.005,4.6,Low,No Heavy Trucks
D004_2,C017595,9.121,26.3,Medium,
D004_2,C017654,9.663,27.9,Medium,
D004_2,C017655,6.699,24.7,High,
D004_2,C017660,5.902,17.0,Medium,
D004_2,C017673,6.003,17.3,Medium,
D004_2,C017705,4.088,15.1,High,
D004_2,C017775,7.706,28.5,High,
D004_2,C017780,7.071,20.4,Medium,
D004_2,C017803,2.149,6.2,Medium,
D004_2,C017805,1.408,4.1,Medium,
D004_2,C017814,3.664,8.5,Low,
D004_2,C017820,4.626,13.3,Medium,
D004_2,C017825,5.846,16.9,Medium,
D004_2,C017843,3.455,8.0,Low,
D004_2,C017845,4.955,14.3,Medium,One-Way
D004_2,C017850,8.806,32.5,High,
D004_2,C017851,6.812,19.7,Medium,
D004_2,C017856,2.391,5.5,Low,
D004_2,C017884,8.912,25.7,Medium,No Heavy Trucks
D004_2,C017890,8.231,19.0,Low,One-Way
D004_2,C017909,2.739,10.1,High,
D004_2,C017917,8.617,24.9,Medium,One-Way
D004_2,C017922,3.136,7.2,Low,One-Way
D004_2,C017944,6.5,15.0,Low,
D004_2,C017946,5.586,12.9,Low,
D004_2,C017952,8.839,32.6,High,
D004_2,C017971,3.606,10.4,Medium,
D004_2,C017983,6.254,18.0,Medium,
D004_2,C017985,5.331,12.3,Low,
D004_2,C018023,2.729,7.9,Medium,
D004_2,C018033,8.014,29.6,High,No Heavy Trucks
D004_2,C018048,7.515,17.3,Low,No Heavy Trucks
D004_2,C018051,4.759,11.0,Low,One-Way
D004_2,C018054,10.909,31.5,Medium,No Heavy Trucks
D004_2,C018067,3.091,11.4,High,
D004_2,C018098,6.442,18.6,Medium,One-Way
D004_2,C018100,7.084,16.3,Low,
D004_2,C018102,1.734,5.0,Medium,
D004_2,C018124,6.051,22.3,High,
D004_2,C018136,7.377,21.3,Medium,No Heavy Trucks
D004_2,C018138,7.389,17.1,Low,
D004_2,C018156,5.544,16.0,Medium,
D004_2,C018172,5.994,17.3,Medium,
D004_2,C018178,5.393,15.6,Medium,
D004_2,C018207,7.279,21.0,Medium,
D004_2,C018214,7.903,18.2,Low,One-Way
D004_2,C018246,3.223,7.4,Low,
D004_2,C018250,8.612,24.8,Medium,No Heavy Trucks
D004_2,C018260,2.798,6.5,Low,One-Way
D004_2,C018272,5.457,12.6,Low,No Heavy Trucks
D004_2,C018304,4.872,14.1,Medium,
D004_2,C018307,8.322,19.2,Low,No Heavy Trucks
D004_2,C018318,2.656,9.8,High,
D004_2,C018324,7.684,22.2,Medium,
D004_2,C018364,9.146,26.4,Medium,
D004_2,C018366,1.845,4.3,Low,
D004_2,C018380,5.737,13.2,Low,
D004_2,C018384,3.77,8.7,Low,
D004_2,C018385,3.631,10.5,Medium,
D004_2,C018394,7.544,27.9,High,
D004_2,C018398,3.57,10.3,Medium,
D004_2,C018402,5.987,13.8,Low,
D004_2,C018403,9.012,20.8,Low,
D004_2,C018407,2.597,7.5,Medium,
D004_2,C018408,4.312,15.9,High,No Heavy Trucks
D004_2,C018410,4.397,12.7,Medium,
D004_2,C018411,7.844,29.0,High,
D004_2,C018425,4.639,13.4,Medium,
D004_2,C018428,9.59,22.1,Low,
D004_2,C018444,9.523,35.2,High,
D004_2,C018495,3.309,12.2,High,
D004_2,C018504,6.962,16.1,Low,
D004_2,C018508,5.531,16.0,Medium,
D004_2,C018532,2.927,6.8,Low,No Heavy Trucks
D004_2,C018568,5.167,14.9,Medium,
D004_2,C018642,4.646,10.7,Low,
D004_2,C018654,7.151,20.6,Medium,
D004_2,C018657,7.453,21.5,Medium,
D004_2,C018664,8.703,20.1,Low,
D004_2,C018668,5.921,17.1,Medium,
D004_2,C018712,7.611,17.6,Low,
D004_2,C018721,3.602,10.4,Medium,
D004_2,C018729,5.693,16.4,Medium,No Heavy Trucks
D004_2,C018733,6.27,14.5,Low,
D004_2,C018747,1.404,4.0,Medium,
D004_2,C018753,3.198,9.2,Medium,
D004_2,C018756,4.605,13.3,Medium,
D004_2,C018758,0.373,0.9,Low,
D004_2,C018761,2.166,5.0,Low,
D004_2,C018780,2.53,7.3,Medium,
D004_2,C018791,2.183,8.1,High,No Heavy Trucks
D004_2,C018808,8.594,19.8,Low,No Heavy Trucks
D004_2,C018829,9.293,26.8,Medium,
D004_2,C018844,4.468,12.9,Medium,
D004_2,C018846,6.051,17.5,Medium,
D004_2,C018869,4.08,11.8,Medium,
D004_2,C018901,1.425,4.1,Medium,
D004_2,C018905,7.746,28.6,High,
D004_2,C018910,4.102,11.8,Medium,
D004_2,C018913,8.321,24.0,Medium,
D004_2,C018921,3.531,10.2,Medium,
D004_2,C018922,4.596,13.3,Medium,
D004_2,C018934,7.402,21.4,Medium,
D004_2,C018953,0.756,2.2,Medium,
D004_2,C018962,4.233,15.6,High,
D004_2,C018976,8.732,20.2,Low,
D004_2,C018980,7.949,22.9,Medium,
D004_2,C018990,8.431,19.5,Low,
D004_2,C018992,6.26,14.4,Low,
D004_2,C018994,5.491,15.8,Medium,
D004_2,C019038,3.55,10.2,Medium,
D004_2,C019076,2.364,8.7,High,
D004_2,C019078,7.745,17.9,Low,
D004_2,C019083,3.708,10.7,Medium,No Heavy Trucks
D004_2,C019102,2.925,10.8,High,
D004_2,C019123,2.696,10.0,High,
D004_2,C019147,3.705,10.7,Medium,One-Way
D004_2,C019155,8.022,23.1,Medium,One-Way
D004_2,C019156,5.665,16.3,Medium,
D004_2,C019172,4.537,13.1,Medium,No Heavy Trucks
D004_2,C019204,3.69,10.6,Medium,
D004_2,C019206,4.563,13.2,Medium,
D004_2,C019211,3.837,8.9,Low,No Heavy Trucks
D004_2,C019214,8.391,24.2,Medium,
D004_2,C019225,3.234,7.5,Low,
D004_2,C019241,7.804,22.5,Medium,
D004_2,C019243,7.346,21.2,Medium,
D004_2,C019247,7.173,20.7,Medium,
D004_2,C019260,5.914,17.1,Medium,
D004_2,C019261,8.633,19.9,Low,
D004_2,C019284,2.495,7.2,Medium,
D004_2,C019288,0.164,0.5,Medium,One-Way
D004_2,C019290,2.45,7.1,Medium,
D004_2,C019309,2.744,6.3,Low,
D004_2,C019318,5.191,12.0,Low,
D004_2,C019321,8.627,19.9,Low,
D004_2,C019343,6.218,17.9,Medium,
D004_2,C019357,1.603,4.6,Medium,
D004_2,C019390,9.165,26.4,Medium,No Heavy Trucks
D004_2,C019397,0.521,1.2,Low,
D004_2,C019408,7.785,18.0,Low,
D004_2,C019409,5.349,15.4,Medium,One-Way
D004_2,C019425,4.099,11.8,Medium,
D004_2,C019434,4.668,13.5,Medium,
D004_2,C019436,3.35,12.4,High,One-Way
D004_2,C019460,3.945,11.4,Medium,
D004_2,C019462,6.876,15.9,Low,
D004_2,C019465,5.647,13.0,Low,
D004_2,C019467,7.614,17.6,Low,
D004_2,C019482,5.643,16.3,Medium,No Heavy Trucks
D004_2,C019499,5.024,11.6,Low,
D004_2,C019504,6.043,22.3,High,
D004_2,C019506,0.993,3.7,High,No Heavy Trucks
D004_2,C019513,1.47,4.2,Medium,
D004_2,C019524,5.767,16.6,Medium,
D004_2,C019538,4.522,13.0,Medium,
D004_2,C019551,2.802,8.1,Medium,One-Way
D004_2,C019563,9.607,22.2,Low,One-Way
D004_2,C019567,4.8,17.7,High,
D004_2,C019568,6.065,17.5,Medium,
D004_2,C019578,5.727,16.5,Medium,
D004_2,C019582,5.007,11.6,Low,
D004_2,C019585,6.171,17.8,Medium,
D004_2,C019588,7.456,21.5,Medium,No Heavy Trucks
D004_2,C019610,7.742,28.6,High,
D004_2,C019620,1.497,4.3,Medium,
D004_2,C019643,6.062,14.0,Low,
D004_2,C019690,5.845,16.9,Medium,
D004_2,C019720,4.322,10.0,Low,One-Way
D004_2,C019727,3.354,7.7,Low,
D004_2,C019741,1.031,2.4,Low,
D004_2,C019749,3.931,11.3,Medium,No Heavy Trucks
D004_2,C019770,9.265,21.4,Low,
D004_2,C019772,5.362,15.5,Medium,
D004_2,C019779,6.787,15.7,Low,
D004_2,C019785,3.489,12.9,High,
D004_2,C019801,5.619,13.0,Low,
D004_2,C019806,2.756,6.4,Low,
D004_2,C019819,2.81,6.5,Low,
D004_2,C019844,4.329,12.5,Medium,
D004_2,C019849,9.629,27.8,Medium,One-Way
D004_2,C019853,9.27,26.7,Medium,
D004_2,C019859,7.895,18.2,Low,
D004_2,C019868,4.138,9.5,Low,
D004_2,C019900,1.975,4.6,Low,No Heavy Trucks
D004_2,C019916,5.149,14.9,Medium,
D004_2,C019919,3.998,14.8,High,One-Way
D004_2,C019929,1.286,4.7,High,
D004_2,C019932,4.773,13.8,Medium,
D004_2,C019935,6.78,19.6,Medium,One-Way
D004_2,C019989,6.984,20.1,Medium,
D004_2,C020014,9.587,27.7,Medium,
D004_2,C020037,5.628,16.2,Medium,One-Way
D004_2,C020039,2.219,5.1,Low,
D004_2,C020044,0.57,2.1,High,No Heavy Trucks
D004_2,C020048,6.566,24.2,High,
D004_2,C020068,7.525,17.4,Low,
D004_2,C020069,4.696,13.5,Medium,
D004_2,C020077,8.487,24.5,Medium,
D004_2,C020080,7.047,20.3,Medium,
D004_2,C020093,1.64,4.7,Medium,One-Way
D004_2,C020095,6.64,19.2,Medium,
D004_2,C020105,4.082,9.4,Low,
D004_2,C020111,4.212,12.1,Medium,
D004_2,C020115,7.202,16.6,Low,
D004_2,C020145,6.594,15.2,Low,
D004_2,C020149,4.973,14.3,Medium,
D004_2,C020159,6.234,18.0,Medium,One-Way
D004_2,C020177,6.754,19.5,Medium,No Heavy Trucks
D004_2,C020205,6.806,15.7,Low,
D004_2,C020217,5.969,13.8,Low,
D004_2,C020231,3.829,8.8,Low,
D004_2,C020233,8.607,24.8,Medium,
D004_2,C020243,4.999,18.5,High,
D004_2,C020245,6.88,25.4,High,One-Way
D004_2,C020246,6.927,20.0,Medium,
D004_2,C020250,4.479,12.9,Medium,One-Way
D004_2,C020253,7.008,20.2,Medium,
D004_2,C020275,5.307,19.6,High,
D004_2,C020289,4.299,9.9,Low,No Heavy Trucks
D004_2,C020335,2.406,5.6,Low,
D004_2,C020345,4.683,13.5,Medium,No Heavy Trucks
D004_2,C020361,6.69,15.4,Low,
D004_2,C020364,3.546,10.2,Medium,
D004_2,C020370,8.527,19.7,Low,
D004_2,C020438,4.402,12.7,Medium,
D004_2,C020463,4.252,9.8,Low,
D004_2,C020512,6.231,14.4,Low,
D004_2,C020532,6.194,14.3,Low,
D004_2,C020543,4.306,9.9,Low,
D004_2,C020548,5.358,15.5,Medium,
D004_2,C020563,3.044,7.0,Low,
D004_2,C020565,6.347,23.4,High,
D004_2,C020610,7.013,25.9,High,
D004_2,C020613,10.985,31.7,Medium,
D004_2,C020618,5.967,22.0,High,
D004_2,C020632,9.576,27.6,Medium,
D004_2,C020659,4.172,12.0,Medium,
D004_2,C020676,2.833,6.5,Low,One-Way
D004_2,C020706,9.1,21.0,Low,
D004_2,C020726,9.539,27.5,Medium,No Heavy Trucks
D004_2,C020777,4.156,15.3,High,
D004_2,C020833,6.33,23.4,High,
D004_2,C020845,8.304,24.0,Medium,
D004_2,C020852,4.596,13.3,Medium,One-Way
D004_2,C020853,5.607,20.7,High,
D004_2,C020866,6.924,16.0,Low,
D004_2,C020877,5.496,15.9,Medium,One-Way
D004_2,C020878,4.462,10.3,Low,
D004_2,C020906,4.216,12.2,Medium,
D004_2,C020908,5.734,13.2,Low,
D004_2,C020911,2.778,8.0,Medium,
D004_2,C020912,3.437,9.9,Medium,
D004_2,C020919,4.371,16.1,High,
D004_2,C020933,4.913,14.2,Medium,
D004_2,C020961,2.986,8.6,Medium,
D004_2,C020976,7.065,16.3,Low,
D004_2,C020981,5.812,16.8,Medium,
D004_2,C020994,5.188,19.2,High,No Heavy Trucks
D004_2,C021004,10.302,29.7,Medium,
D004_2,C021005,8.285,23.9,Medium,One-Way
D004_2,C021027,3.028,7.0,Low,
D004_2,C021040,4.736,13.7,Medium,No Heavy Trucks
D004_2,C021051,3.609,10.4,Medium,
D004_2,C021070,5.436,15.7,Medium,
D004_2,C021082,7.182,20.7,Medium,
D004_2,C021085,3.666,10.6,Medium,
D004_2,C021112,6.08,17.5,Medium,
D004_2,C021113,8.093,18.7,Low,
D004_2,C021164,6.31,14.6,Low,No Heavy Trucks
D004_2,C021169,1.609,4.6,Medium,
D004_2,C021173,5.936,17.1,Medium,
D004_2,C021232,4.588,13.2,Medium,
D004_2,C021236,5.045,14.6,Medium,
D004_2,C021246,4.82,11.1,Low,
D004_2,C021259,9.073,20.9,Low,
D004_2,C021264,3.1,8.9,Medium,
D004_2,C021299,5.938,13.7,Low,
D004_2,C021301,5.513,15.9,Medium,One-Way
D004_2,C021307,5.481,12.6,Low,
D004_2,C021312,5.901,13.6,Low,
D004_2,C021345,7.098,20.5,Medium,One-Way
D004_2,C021352,1.817,4.2,Low,
D004_2,C021355,5.891,17.0,Medium,
D004_2,C021356,2.643,7.6,Medium,
D004_2,C021359,4.795,11.1,Low,
D004_2,C021390,0.916,2.1,Low,
D004_2,C021396,3.897,9.0,Low,
D004_2,C021404,3.702,10.7,Medium,
D004_2,C021405,1.184,2.7,Low,
D004_2,C021417,8.229,30.4,High,No Heavy Trucks
D004_2,C021437,3.747,8.6,Low,No Heavy Trucks
D004_2,C021442,4.541,10.5,Low,
D004_2,C021456,1.643,6.1,High,
D004_2,C021481,6.449,14.9,Low,No Heavy Trucks
D004_2,C021488,9.316,26.9,Medium,No Heavy Trucks
D004_2,C021493,6.54,18.9,Medium,No Heavy Trucks
D004_2,C021500,4.146,15.3,High,
D004_2,C021501,4.996,14.4,Medium,
D004_2,C021510,5.366,15.5,Medium,
D004_2,C021522,8.101,23.4,Medium,No Heavy Trucks
D004_2,C021523,3.918,11.3,Medium,
D004_2,C021528,3.575,13.2,High,One-Way
D004_2,C021573,6.536,18.9,Medium,No Heavy Trucks
D004_2,C021578,6.466,23.9,High,
D004_2,C021591,4.634,13.4,Medium,
D004_2,C021606,3.099,7.2,Low,
D004_2,C021617,6.604,19.0,Medium,
D004_2,C021621,1.39,3.2,Low,One-Way
D004_2,C021642,4.45,16.4,High,
D004_2,C021654,3.377,7.8,Low,
D004_2,C021666,7.488,17.3,Low,
D004_2,C021680,3.885,11.2,Medium,
D004_2,C021696,3.448,9.9,Medium,One-Way
D004_2,C021777,9.073,20.9,Low,
D004_2,C021828,6.712,15.5,Low,
D004_2,C021835,3.443,7.9,Low,
D004_2,C021851,7.936,22.9,Medium,
D004_2,C021867,9.548,22.0,Low,
D004_2,C021873,8.282,19.1,Low,
D004_2,C021874,3.27,7.5,Low,No Heavy Trucks
D004_2,C021882,2.7,7.8,Medium,
D004_2,C021951,8.719,25.2,Medium,
D004_2,C021970,9.013,20.8,Low,
D004_2,C021975,4.865,18.0,High,No Heavy Trucks
D004_2,C022023,3.118,11.5,High,
D004_2,C022049,6.268,18.1,Medium,
D004_2,C022056,6.842,15.8,Low,
D004_2,C022067,8.672,32.0,High,
D004_2,C022077,3.023,7.0,Low,
D004_2,C022090,4.888,18.0,High,
D004_2,C022111,8.9,25.7,Medium,
D004_2,C022128,4.872,14.1,Medium,One-Way
D004_2,C022136,2.261,6.5,Medium,No Heavy Trucks
D004_2,C022189,5.445,20.1,High,
D004_2,C022253,6.6,24.4,High,No Heavy Trucks
D004_2,C022257,2.951,6.8,Low,No Heavy Trucks
D004_2,C022278,2.74,6.3,Low,
D004_2,C022314,2.661,6.1,Low,
D004_2,C022320,1.211,2.8,Low,
D004_2,C022333,7.106,26.2,High,
D004_2,C022350,6.551,18.9,Medium,One-Way
D004_2,C022355,3.924,14.5,High,No Heavy Trucks
D004_2,C022358,7.285,16.8,Low,
D004_2,C022365,3.946,11.4,Medium,
D004_2,C022376,3.051,7.0,Low,
D004_2,C022377,6.478,15.0,Low,
D004_2,C022382,7.329,21.1,Medium,
D004_2,C022399,4.629,13.4,Medium,
D004_2,C022415,2.558,7.4,Medium,
D004_2,C022449,5.187,15.0,Medium,
D004_2,C022474,2.269,5.2,Low,No Heavy Trucks
D004_2,C022488,4.896,11.3,Low,
D004_2,C022511,6.569,18.9,Medium,
D004_2,C022525,3.365,7.8,Low,
D004_2,C022528,6.011,13.9,Low,
D004_2,C022544,1.782,6.6,High,
D004_2,C022552,6.743,15.6,Low,
D004_2,C022556,2.749,7.9,Medium,
D004_2,C022561,5.98,22.1,High,
D004_2,C022574,2.313,6.7,Medium,
D004_2,C022607,3.562,13.2,High,
D004_2,C022620,6.001,13.8,Low,
D004_2,C022626,5.632,20.8,High,
D004_2,C022636,9.02,26.0,Medium,
D004_2,C022644,6.827,19.7,Medium,One-Way
D004_2,C022647,7.207,26.6,High,
D004_2,C022648,4.311,12.4,Medium,
D004_2,C022668,5.851,16.9,Medium,
D004_2,C022671,10.161,23.4,Low,
D004_2,C022678,5.037,11.6,Low,
D004_2,C022717,4.853,11.2,Low,No Heavy Trucks
D004_2,C022718,6.304,18.2,Medium,
D004_2,C022738,6.278,23.2,High,
D004_2,C022749,6.209,14.3,Low,
D004_2,C022771,2.314,6.7,Medium,
D004_2,C022780,7.409,21.4,Medium,
D004_2,C022805,6.364,14.7,Low,
D004_2,C022809,8.157,30.1,High,No Heavy Trucks
D004_2,C022814,7.8,22.5,Medium,
D004_2,C022816,9.46,21.8,Low,
D004_2,C022823,7.79,22.5,Medium,
D004_2,C022824,3.111,9.0,Medium,
D004_2,C022852,6.107,14.1,Low,
D004_2,C022874,5.683,21.0,High,One-Way
D004_2,C022880,6.018,13.9,Low,No Heavy Trucks
D004_2,C022910,7.334,21.2,Medium,
D004_2,C022933,2.491,5.7,Low,
D004_2,C022934,7.132,16.5,Low,
D004_2,C022935,6.48,23.9,High,No Heavy Trucks
D004_2,C022945,5.899,17.0,Medium,
D004_2,C022948,5.929,13.7,Low,
D004_2,C022970,3.766,10.9,Medium,One-Way
D004_2,C022975,6.92,16.0,Low,No Heavy Trucks
D004_2,C022979,3.703,8.5,Low,
D004_2,C022989,8.323,30.7,High,
D004_2,C023003,6.498,18.7,Medium,
D004_2,C023014,7.813,28.8,High,
D004_2,C023016,6.324,23.4,High,One-Way
D004_2,C023032,4.234,9.8,Low,
D004_2,C023035,9.09,21.0,Low,
D004_2,C023064,3.974,9.2,Low,
D004_2,C023069,3.256,9.4,Medium,
D004_2,C023070,5.94,17.1,Medium,
D004_2,C023074,2.008,4.6,Low,
D004_2,C023102,2.481,5.7,Low,
D004_2,C023106,4.582,16.9,High,
D004_2,C023123,6.318,14.6,Low,
D004_2,C023129,3.174,9.2,Medium,
D004_2,C023133,7.126,16.4,Low,
D004_2,C023140,4.991,14.4,Medium,
D004_2,C023153,6.087,17.6,Medium,
D004_2,C023175,3.213,7.4,Low,
D004_2,C023212,6.039,17.4,Medium,
D004_2,C023227,4.166,12.0,Medium,
D004_2,C023281,3.599,10.4,Medium,
D004_2,C023289,8.159,18.8,Low,
D004_2,C023291,8.053,18.6,Low,
D004_2,C023292,7.042,16.3,Low,
D004_2,C023323,5.577,16.1,Medium,
D004_2,C023331,5.925,17.1,Medium,
D004_2,C023339,6.885,19.9,Medium,
D004_2,C023351,0.854,2.5,Medium,
D004_2,C023365,2.812,6.5,Low,
D004_2,C023398,7.908,22.8,Medium,
D004_2,C023404,3.288,7.6,Low,
D004_2,C023406,9.071,26.2,Medium,
D004_2,C023428,1.171,2.7,Low,
D004_2,C023433,7.646,22.1,Medium,
D004_2,C023437,5.681,21.0,High,
D004_2,C023442,6.48,23.9,High,
D004_2,C023444,3.869,11.2,Medium,
D004_2,C023452,6.854,25.3,High,
D004_2,C023463,7.524,17.4,Low,
D004_2,C023494,1.45,5.4,High,
D004_2,C023500,3.981,9.2,Low,
D004_2,C023516,9.798,22.6,Low,
D004_2,C023523,6.862,15.8,Low,
D004_2,C023532,6.233,23.0,High,
D004_2,C023533,6.294,18.2,Medium,One-Way
D004_2,C023568,6.778,15.6,Low,
D004_2,C023580,5.087,18.8,High,
D004_2,C023581,8.027,18.5,Low,
D004_2,C023593,5.271,15.2,Medium,
D004_2,C023603,4.616,13.3,Medium,
D004_2,C023606,6.37,14.7,Low,
D004_2,C023616,6.711,19.4,Medium,
D004_2,C023626,2.906,8.4,Medium,
D004_2,C023632,9.453,21.8,Low,
D004_2,C023654,3.544,13.1,High,
D004_2,C023660,6.116,14.1,Low,One-Way
D004_2,C023705,7.97,18.4,Low,No Heavy Trucks
D004_2,C023708,9.091,21.0,Low,
D004_2,C023712,8.903,20.5,Low,
D004_2,C023740,2.062,5.9,Medium,
D004_2,C023755,5.337,15.4,Medium,
D004_2,C023771,4.245,9.8,Low,
D004_2,C023791,4.34,12.5,Medium,
D004_2,C023795,1.249,3.6,Medium,
D004_2,C023800,5.242,19.4,High,
D004_2,C023830,5.481,15.8,Medium,
D004_2,C023833,8.908,25.7,Medium,
D004_2,C023855,2.918,8.4,Medium,
D004_2,C023859,4.916,14.2,Medium,No Heavy Trucks
D004_2,C023864,7.559,21.8,Medium,
D004_2,C023877,1.663,3.8,Low,No Heavy Trucks
D004_2,C023921,5.308,12.2,Low,No Heavy Trucks
D004_2,C023935,2.189,5.1,Low,
D004_2,C023938,3.1,11.4,High,One-Way
D004_2,C023955,5.479,12.6,Low,One-Way
D004_2,C023971,3.117,9.0,Medium,
D004_2,C023972,5.334,15.4,Medium,
D004_2,C023998,5.4,15.6,Medium,
D004_2,C024009,7.522,21.7,Medium,
D004_2,C024041,5.766,21.3,High,
D004_2,C024044,4.152,12.0,Medium,No Heavy Trucks
D004_2,C024046,5.929,13.7,Low,
D004_2,C024072,9.281,26.8,Medium,
D004_2,C024078,6.56,15.1,Low,
D004_2,C024105,1.976,5.7,Medium,
D004_2,C024113,9.653,27.8,Medium,
D004_2,C024117,1.313,3.0,Low,
D004_2,C024123,8.237,23.8,Medium,
D004_2,C024128,6.239,14.4,Low,
D004_2,C024131,4.938,14.2,Medium,One-Way
D004_2,C024135,6.157,17.8,Medium,
D004_2,C024179,4.413,12.7,Medium,
D004_2,C024183,4.961,11.4,Low,
D004_2,C024203,3.225,9.3,Medium,
D004_2,C024204,1.964,5.7,Medium,
D004_2,C024216,5.868,16.9,Medium,
D004_2,C024245,7.956,22.9,Medium,
D004_2,C024283,5.755,13.3,Low,
D004_2,C024303,1.656,3.8,Low,
D004_2,C024309,6.552,15.1,Low,
D004_2,C024327,4.27,9.9,Low,
D004_2,C024344,2.049,5.9,Medium,
D004_2,C024349,5.492,12.7,Low,
D004_2,C024359,8.82,25.4,Medium,
D004_2,C024367,6.284,18.1,Medium,
D004_2,C024384,5.386,12.4,Low,One-Way
D004_2,C024386,5.037,14.5,Medium,
D004_2,C024389,6.352,14.7,Low,
D004_2,C024399,7.387,17.0,Low,
D004_2,C024402,7.526,17.4,Low,
D004_2,C024406,1.578,3.6,Low,
D004_2,C024407,5.979,17.2,Medium,
D004_2,C024438,5.251,12.1,Low,One-Way
D004_2,C024450,1.344,3.1,Low,
D004_2,C024455,5.263,12.1,Low,No Heavy Trucks
D004_2,C024461,4.929,14.2,Medium,
D004_2,C024463,8.651,25.0,Medium,
D004_2,C024465,5.492,15.8,Medium,
D004_2,C024470,4.128,11.9,Medium,
D004_2,C024486,5.329,15.4,Medium,One-Way
D004_2,C024493,0.953,2.2,Low,
D004_2,C024496,2.618,6.0,Low,
D004_2,C024504,3.734,8.6,Low,No Heavy Trucks
D004_2,C024513,7.812,18.0,Low,
D004_2,C024516,1.937,5.6,Medium,
D004_2,C024526,7.551,17.4,Low,
D004_2,C024548,10.245,23.6,Low,One-Way
D004_2,C024573,5.135,11.9,Low,
D004_2,C024585,4.781,17.7,High,
D004_2,C024602,3.627,10.5,Medium,
D004_2,C024609,9.496,27.4,Medium,
D004_2,C024612,6.172,17.8,Medium,
D004_2,C024630,8.886,25.6,Medium,
D004_2,C024632,8.501,24.5,Medium,
D004_2,C024643,6.31,18.2,Medium,
D004_2,C024645,8.794,32.5,High,
D004_2,C024652,7.285,21.0,Medium,
D004_2,C024662,1.717,4.0,Low,
D004_2,C024683,6.042,17.4,Medium,
D004_2,C024714,7.344,16.9,Low,No Heavy Trucks
D004_2,C024732,2.317,5.3,Low,
D004_2,C024770,6.423,18.5,Medium,One-Way
D004_2,C024772,10.225,23.6,Low,
D004_2,C024793,6.987,20.2,Medium,
D004_2,C024833,9.047,26.1,Medium,
D004_2,C024846,8.624,19.9,Low,
D004_2,C024879,7.2,20.8,Medium,
D004_2,C024881,0.758,2.8,High,
D004_2,C024883,9.771,22.5,Low,
D004_2,C024888,7.106,20.5,Medium,
D004_2,C024889,3.306,9.5,Medium,
D004_2,C024911,6.808,19.6,Medium,No Heavy Trucks
D004_2,C024933,8.398,19.4,Low,
D004_2,C024966,8.017,23.1,Medium,No Heavy Trucks
D004_2,C024983,3.252,7.5,Low,
D004_2,C024992,3.718,13.7,High,
