Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D003_5,C031269,5.821,12.5,Low,No Heavy Trucks
D003_5,C031276,7.121,15.3,Low,
D003_5,C031278,13.047,44.7,High,
D003_5,C031284,2.155,5.8,Medium,
D003_5,C031288,10.393,22.3,Low,
D003_5,C031293,5.64,15.1,Medium,
D003_5,C031294,12.538,33.6,Medium,
D003_5,C031299,8.012,27.5,High,
D003_5,C031305,6.41,13.7,Low,
D003_5,C031323,10.611,22.7,Low,No Heavy Trucks
D003_5,C031329,9.856,26.4,Medium,
D003_5,C031347,1.403,3.8,Medium,
D003_5,C031348,1.903,6.5,High,
D003_5,C031358,7.276,15.6,Low,
D003_5,C031367,9.01,19.3,Low,
D003_5,C031371,7.132,19.1,Medium,
D003_5,C031375,10.326,27.7,Medium,
D003_5,C031381,9.685,25.9,Medium,
D003_5,C031384,7.662,20.5,Medium,
D003_5,C031412,7.341,25.2,High,
D003_5,C031413,9.996,21.4,Low,
D003_5,C031438,5.514,11.8,Low,No Heavy Trucks
D003_5,C031439,10.703,28.7,Medium,
D003_5,C031442,9.022,24.2,Medium,
D003_5,C031451,11.856,40.6,High,One-Way
D003_5,C031462,1.828,4.9,Medium,One-Way
D003_5,C031468,8.942,19.2,Low,
D003_5,C031475,10.522,36.1,High,No Heavy Trucks
D003_5,C031480,5.879,12.6,Low,
D003_5,C031489,6.765,23.2,High,
D003_5,C031491,10.675,28.6,Medium,
D003_5,C031494,4.263,9.1,Low,
D003_5,C031511,11.946,32.0,Medium,One-Way
D003_5,C031530,5.836,12.5,Low,
D003_5,C031531,11.034,29.6,Medium,
D003_5,C031547,7.438,19.9,Medium,
D003_5,C031570,5.316,14.2,Medium,
D003_5,C031579,3.468,7.4,Low,No Heavy Trucks
D003_5,C031589,4.202,11.3,Medium,
D003_5,C031591,2.816,7.5,Medium,
D003_5,C031594,8.106,21.7,Medium,
D003_5,C031595,9.187,19.7,Low,
D003_5,C031611,5.598,12.0,Low,
D003_5,C031622,7.862,21.1,Medium,
D003_5,C031626,4.077,14.0,High,
D003_5,C031631,14.711,39.4,Medium,
D003_5,C031647,3.284,11.3,High,One-Way
D003_5,C031648,6.144,13.2,Low,
D003_5,C031653,11.073,23.7,Low,
D003_5,C031668,10.539,28.2,Medium,
D003_5,C031683,4.584,9.8,Low,
D003_5,C031693,7.212,24.7,High,
D003_5,C031699,3.319,7.1,Low,
D003_5,C031702,11.21,24.0,Low,One-Way
D003_5,C031705,9.296,19.9,Low,
D003_5,C031708,11.941,32.0,Medium,
D003_5,C031709,11.264,30.2,Medium,
D003_5,C031716,10.623,28.5,Medium,
D003_5,C031728,7.005,15.0,Low,
D003_5,C031731,5.541,14.8,Medium,
D003_5,C031736,7.331,19.6,Medium,
D003_5,C031744,4.846,10.4,Low,
D003_5,C031746,5.465,14.6,Medium,
D003_5,C031755,10.997,29.5,Medium,
D003_5,C031756,3.329,7.1,Low,
D003_5,C031774,2.286,4.9,Low,
D003_5,C031786,7.641,26.2,High,
D003_5,C031793,11.045,37.9,High,
D003_5,C031810,9.83,26.3,Medium,No Heavy Trucks
D003_5,C031827,9.415,25.2,Medium,No Heavy Trucks
D003_5,C031829,15.132,40.5,Medium,
D003_5,C031830,8.967,24.0,Medium,
D003_5,C031834,7.232,15.5,Low,
D003_5,C031840,6.077,16.3,Medium,No Heavy Trucks
D003_5,C031851,5.99,12.8,Low,
D003_5,C031855,9.09,24.3,Medium,One-Way
D003_5,C031856,2.422,5.2,Low,
D003_5,C031873,10.223,27.4,Medium,
D003_5,C031885,8.193,21.9,Medium,
D003_5,C031887,12.194,32.7,Medium,
D003_5,C031889,6.164,16.5,Medium,
D003_5,C031894,11.01,23.6,Low,No Heavy Trucks
D003_5,C031910,7.001,18.8,Medium,
D003_5,C031917,5.6,19.2,High,
D003_5,C031925,4.422,9.5,Low,
D003_5,C031929,3.027,10.4,High,
D003_5,C031930,2.013,4.3,Low,
D003_5,C031936,7.796,20.9,Medium,
D003_5,C031940,9.124,24.4,Medium,
D003_5,C031956,8.784,23.5,Medium,One-Way
D003_5,C031984,10.807,28.9,Medium,
D003_5,C031988,10.649,36.5,High,No Heavy Trucks
D003_5,C032008,7.755,20.8,Medium,
D003_5,C032015,8.764,18.8,Low,
D003_5,C032016,7.335,19.6,Medium,
D003_5,C032031,13.108,35.1,Medium,
D003_5,C032039,7.522,25.8,High,No Heavy Trucks
D003_5,C032041,12.277,32.9,Medium,
D003_5,C032042,10.813,23.2,Low,
D003_5,C032051,9.525,20.4,Low,
D003_5,C032053,6.292,16.9,Medium,One-Way
D003_5,C032069,10.878,29.1,Medium,
D003_5,C032071,4.617,9.9,Low,
D003_5,C032128,8.792,23.6,Medium,
D003_5,C032132,14.492,31.1,Low,
D003_5,C032166,11.944,40.9,High,
D003_5,C032172,4.407,11.8,Medium,
D003_5,C032177,4.452,9.5,Low,
D003_5,C032179,15.148,32.5,Low,
D003_5,C032180,2.976,8.0,Medium,
D003_5,C032181,5.363,14.4,Medium,
D003_5,C032185,5.579,12.0,Low,One-Way
D003_5,C032191,9.645,20.7,Low,No Heavy Trucks
D003_5,C032203,8.034,21.5,Medium,
D003_5,C032212,2.495,5.3,Low,
D003_5,C032213,4.864,10.4,Low,
D003_5,C032215,7.722,16.5,Low,One-Way
D003_5,C032222,10.176,21.8,Low,One-Way
D003_5,C032223,5.739,12.3,Low,One-Way
D003_5,C032234,4.495,15.4,High,
D003_5,C032235,14.751,50.6,High,
D003_5,C032236,7.988,21.4,Medium,
D003_5,C032244,6.926,14.8,Low,
D003_5,C032249,11.638,24.9,Low,
D003_5,C032288,10.583,28.3,Medium,
D003_5,C032289,11.289,38.7,High,
D003_5,C032303,3.842,13.2,High,
D003_5,C032306,9.878,21.2,Low,No Heavy Trucks
D003_5,C032310,1.615,4.3,Medium,
D003_5,C032323,6.063,20.8,High,One-Way
D003_5,C032337,5.902,12.6,Low,
D003_5,C032349,3.006,8.1,Medium,
D003_5,C032353,2.771,7.4,Medium,
D003_5,C032361,7.141,19.1,Medium,
D003_5,C032372,3.588,9.6,Medium,
D003_5,C032381,4.394,11.8,Medium,One-Way
D003_5,C032400,9.301,24.9,Medium,No Heavy Trucks
D003_5,C032420,7.223,19.3,Medium,One-Way
D003_5,C032438,7.103,15.2,Low,
D003_5,C032440,6.498,13.9,Low,
D003_5,C032441,4.952,13.3,Medium,
D003_5,C032448,4.232,14.5,High,
D003_5,C032471,2.56,8.8,High,
D003_5,C032479,10.042,21.5,Low,
D003_5,C032482,1.297,3.5,Medium,One-Way
D003_5,C032489,1.425,3.1,Low,
D003_5,C032494,14.322,38.4,Medium,
D003_5,C032495,7.437,19.9,Medium,
D003_5,C032518,8.529,22.8,Medium,
D003_5,C032519,4.062,13.9,High,
D003_5,C032536,4.718,12.6,Medium,
D003_5,C032544,12.051,25.8,Low,One-Way
D003_5,C032556,1.3,3.5,Medium,
D003_5,C032576,3.095,8.3,Medium,
D003_5,C032581,5.469,14.6,Medium,One-Way
D003_5,C032583,8.179,21.9,Medium,
D003_5,C032589,6.458,17.3,Medium,One-Way
D003_5,C032603,11.052,23.7,Low,
D003_5,C032610,7.42,15.9,Low,
D003_5,C032612,4.826,10.3,Low,
D003_5,C032624,4.833,12.9,Medium,
D003_5,C032637,5.228,17.9,High,
D003_5,C032647,7.921,21.2,Medium,
D003_5,C032654,7.453,16.0,Low,No Heavy Trucks
D003_5,C032655,4.481,12.0,Medium,
D003_5,C032661,9.439,20.2,Low,
D003_5,C032665,1.82,6.2,High,
D003_5,C032668,4.885,13.1,Medium,One-Way
D003_5,C032680,8.56,29.3,High,
D003_5,C032681,5.989,16.0,Medium,
D003_5,C032691,2.707,7.2,Medium,
D003_5,C032698,6.802,14.6,Low,
D003_5,C032700,6.138,13.2,Low,
D003_5,C032704,5.435,14.6,Medium,
D003_5,C032708,7.422,15.9,Low,One-Way
D003_5,C032722,3.812,13.1,High,
D003_5,C032726,4.217,11.3,Medium,
D003_5,C032729,5.964,12.8,Low,
D003_5,C032734,14.372,49.3,High,
D003_5,C032738,4.526,9.7,Low,
D003_5,C032741,7.398,15.9,Low,
D003_5,C032745,11.02,23.6,Low,
D003_5,C032771,5.362,11.5,Low,
D003_5,C032779,7.477,20.0,Medium,
D003_5,C032783,4.292,11.5,Medium,
D003_5,C032785,10.989,37.7,High,
D003_5,C032794,9.83,33.7,High,One-Way
D003_5,C032802,6.414,17.2,Medium,No Heavy Trucks
D003_5,C032803,2.089,5.6,Medium,
D003_5,C032817,3.645,9.8,Medium,
D003_5,C032829,4.882,13.1,Medium,
D003_5,C032830,3.898,13.4,High,
D003_5,C032857,3.846,8.2,Low,One-Way
D003_5,C032858,4.271,9.2,Low,
D003_5,C032873,5.391,14.4,Medium,No Heavy Trucks
D003_5,C032875,3.959,10.6,Medium,
D003_5,C032879,8.044,21.5,Medium,
D003_5,C032883,5.365,18.4,High,
D003_5,C032888,3.805,10.2,Medium,
D003_5,C032908,9.469,25.4,Medium,No Heavy Trucks
D003_5,C032909,6.359,13.6,Low,
D003_5,C032914,13.47,46.2,High,
D003_5,C032916,10.677,22.9,Low,
D003_5,C032930,6.881,18.4,Medium,
D003_5,C032946,8.311,22.3,Medium,
D003_5,C032982,8.99,24.1,Medium,
D003_5,C032986,8.221,22.0,Medium,
D003_5,C033010,1.959,5.2,Medium,
D003_5,C033015,7.004,18.8,Medium,One-Way
D003_5,C033024,8.144,17.5,Low,
D003_5,C033030,9.073,24.3,Medium,No Heavy Trucks
D003_5,C033032,5.728,15.3,Medium,
D003_5,C033041,9.619,20.6,Low,
D003_5,C033046,7.355,25.2,High,No Heavy Trucks
D003_5,C033056,11.645,31.2,Medium,
D003_5,C033068,6.664,22.8,High,
D003_5,C033072,10.868,23.3,Low,
D003_5,C033084,1.149,3.1,Medium,
D003_5,C033085,4.796,12.8,Medium,
D003_5,C033088,4.167,8.9,Low,
D003_5,C033092,9.687,20.8,Low,
D003_5,C033098,8.882,30.5,High,
D003_5,C033107,6.668,17.9,Medium,
D003_5,C033117,4.207,11.3,Medium,
D003_5,C033118,4.775,12.8,Medium,No Heavy Trucks
D003_5,C033127,4.006,10.7,Medium,
D003_5,C033128,9.611,25.7,Medium,
D003_5,C033136,3.843,8.2,Low,
D003_5,C033152,10.855,23.3,Low,
D003_5,C033153,5.445,14.6,Medium,
D003_5,C033161,8.602,23.0,Medium,No Heavy Trucks
D003_5,C033163,11.003,29.5,Medium,
D003_5,C033173,5.307,14.2,Medium,
D003_5,C033174,9.363,20.1,Low,
D003_5,C033182,5.035,10.8,Low,
D003_5,C033185,3.625,9.7,Medium,
D003_5,C033199,4.113,8.8,Low,
D003_5,C033214,11.668,25.0,Low,
D003_5,C033220,2.172,5.8,Medium,
D003_5,C033237,10.516,28.2,Medium,One-Way
D003_5,C033246,4.547,12.2,Medium,No Heavy Trucks
D003_5,C033257,9.774,33.5,High,
D003_5,C033261,4.173,11.2,Medium,
D003_5,C033296,7.11,19.0,Medium,
D003_5,C033297,10.434,27.9,Medium,
D003_5,C033304,6.12,16.4,Medium,
D003_5,C033322,9.201,24.6,Medium,
D003_5,C033327,2.238,6.0,Medium,
D003_5,C033373,7.859,21.0,Medium,One-Way
D003_5,C033391,5.84,20.0,High,
D003_5,C033393,10.519,28.2,Medium,
D003_5,C033403,5.773,15.5,Medium,
D003_5,C033436,8.637,23.1,Medium,One-Way
D003_5,C033441,3.716,8.0,Low,
D003_5,C033455,5.157,17.7,High,
D003_5,C033471,13.36,35.8,Medium,
D003_5,C033472,11.127,29.8,Medium,No Heavy Trucks
D003_5,C033524,2.825,7.6,Medium,
D003_5,C033534,1.431,3.8,Medium,
D003_5,C033542,13.846,29.7,Low,No Heavy Trucks
D003_5,C033546,11.031,29.5,Medium,
D003_5,C033553,4.235,11.3,Medium,
D003_5,C033555,5.048,10.8,Low,
D003_5,C033563,8.442,22.6,Medium,
D003_5,C033569,7.496,20.1,Medium,No Heavy Trucks
D003_5,C033570,12.208,32.7,Medium,
D003_5,C033597,9.272,31.8,High,
D003_5,C033598,6.808,18.2,Medium,
D003_5,C033640,4.452,9.5,Low,
D003_5,C033653,1.213,2.6,Low,
D003_5,C033656,5.085,10.9,Low,
D003_5,C033663,6.217,16.7,Medium,
D003_5,C033667,5.111,13.7,Medium,One-Way
D003_5,C033670,9.42,32.3,High,
D003_5,C033684,9.62,25.8,Medium,
D003_5,C033687,9.676,25.9,Medium,
D003_5,C033724,2.129,4.6,Low,One-Way
D003_5,C033727,1.575,3.4,Low,
D003_5,C033735,9.245,31.7,High,
D003_5,C033756,13.61,46.7,High,
D003_5,C033762,13.204,28.3,Low,
D003_5,C033767,4.824,12.9,Medium,One-Way
D003_5,C033770,5.178,13.9,Medium,No Heavy Trucks
D003_5,C033775,5.552,14.9,Medium,One-Way
D003_5,C033783,9.37,32.1,High,
D003_5,C033789,5.519,14.8,Medium,
D003_5,C033793,11.864,31.8,Medium,
D003_5,C033795,10.307,35.3,High,One-Way
D003_5,C033812,11.506,39.4,High,
D003_5,C033815,7.801,20.9,Medium,
D003_5,C033818,4.491,12.0,Medium,
D003_5,C033831,4.588,9.8,Low,
D003_5,C033844,2.977,8.0,Medium,
D003_5,C033851,11.35,30.4,Medium,One-Way
D003_5,C033852,4.707,10.1,Low,
D003_5,C033869,8.549,22.9,Medium,No Heavy Trucks
D003_5,C033875,11.314,30.3,Medium,
D003_5,C033897,10.506,22.5,Low,
D003_5,C033906,0.748,2.6,High,
D003_5,C033924,12.415,33.3,Medium,
D003_5,C033931,2.26,7.7,High,
D003_5,C033941,11.118,23.8,Low,One-Way
D003_5,C033946,8.655,18.5,Low,
D003_5,C033953,12.468,33.4,Medium,
D003_5,C033971,4.996,17.1,High,
D003_5,C033976,3.62,7.8,Low,
D003_5,C033995,11.056,23.7,Low,
D003_5,C033998,9.778,26.2,Medium,
D003_5,C034002,4.355,9.3,Low,
D003_5,C034004,9.149,24.5,Medium,No Heavy Trucks
D003_5,C034014,8.247,17.7,Low,
D003_5,C034018,4.962,13.3,Medium,
D003_5,C034025,5.85,12.5,Low,
D003_5,C034048,4.024,10.8,Medium,
D003_5,C034060,10.498,28.1,Medium,
D003_5,C034062,12.536,33.6,Medium,
D003_5,C034063,8.737,23.4,Medium,One-Way
D003_5,C034065,4.017,10.8,Medium,
D003_5,C034094,2.145,7.4,High,One-Way
D003_5,C034096,6.51,13.9,Low,
D003_5,C034100,10.241,27.4,Medium,
D003_5,C034102,13.655,46.8,High,
D003_5,C034114,9.55,20.5,Low,
D003_5,C034146,4.621,12.4,Medium,No Heavy Trucks
D003_5,C034168,3.606,7.7,Low,
D003_5,C034172,2.762,5.9,Low,One-Way
D003_5,C034175,5.27,11.3,Low,
D003_5,C034176,9.438,25.3,Medium,
D003_5,C034221,13.029,44.7,High,
D003_5,C034225,4.55,9.8,Low,
D003_5,C034235,5.951,12.8,Low,
D003_5,C034244,7.533,16.1,Low,One-Way
D003_5,C034251,9.911,21.2,Low,
D003_5,C034258,11.387,30.5,Medium,
D003_5,C034268,4.287,14.7,High,
D003_5,C034270,3.454,7.4,Low,
D003_5,C034286,8.335,17.9,Low,No Heavy Trucks
D003_5,C034290,10.41,27.9,Medium,
D003_5,C034295,3.042,8.1,Medium,One-Way
D003_5,C034302,4.425,9.5,Low,
D003_5,C034309,6.087,16.3,Medium,
D003_5,C034321,15.012,32.2,Low,
D003_5,C034361,12.347,33.1,Medium,
D003_5,C034363,7.366,15.8,Low,One-Way
D003_5,C034372,8.716,18.7,Low,
D003_5,C034379,8.886,23.8,Medium,
D003_5,C034383,5.024,13.5,Medium,
D003_5,C034399,6.422,13.8,Low,
D003_5,C034400,8.259,28.3,High,
D003_5,C034404,4.059,10.9,Medium,No Heavy Trucks
D003_5,C034413,9.93,34.0,High,No Heavy Trucks
D003_5,C034423,6.789,18.2,Medium,
D003_5,C034426,6.121,13.1,Low,
D003_5,C034435,3.931,10.5,Medium,
D003_5,C034442,2.7,7.2,Medium,One-Way
D003_5,C034451,11.177,24.0,Low,No Heavy Trucks
D003_5,C034456,3.245,7.0,Low,
D003_5,C034469,3.896,10.4,Medium,
D003_5,C034471,5.304,14.2,Medium,No Heavy Trucks
D003_5,C034473,7.812,20.9,Medium,
D003_5,C034493,5.692,15.2,Medium,
D003_5,C034498,4.328,11.6,Medium,
D003_5,C034526,7.133,15.3,Low,No Heavy Trucks
D003_5,C034539,7.836,26.9,High,
D003_5,C034543,2.885,7.7,Medium,
D003_5,C034544,4.532,15.5,High,
D003_5,C034552,7.69,16.5,Low,One-Way
D003_5,C034559,9.441,20.2,Low,
D003_5,C034565,6.33,21.7,High,
D003_5,C034573,10.548,22.6,Low,One-Way
D003_5,C034577,11.28,30.2,Medium,
D003_5,C034587,13.925,29.8,Low,One-Way
D003_5,C034593,1.241,2.7,Low,
D003_5,C034602,7.198,19.3,Medium,
D003_5,C034609,6.129,13.1,Low,
D003_5,C034624,5.363,14.4,Medium,
D003_5,C034647,12.448,33.3,Medium,One-Way
D003_5,C034655,4.215,11.3,Medium,One-Way
D003_5,C034660,11.15,29.9,Medium,
D003_5,C034682,7.729,16.6,Low,One-Way
D003_5,C034715,12.934,27.7,Low,No Heavy Trucks
D003_5,C034716,10.988,29.4,Medium,
D003_5,C034717,6.846,14.7,Low,
D003_5,C034721,7.133,19.1,Medium,
D003_5,C034734,10.601,22.7,Low,
D003_5,C034736,11.973,25.7,Low,
D003_5,C034748,2.807,6.0,Low,
D003_5,C034753,10.737,28.8,Medium,
D003_5,C034764,10.312,22.1,Low,
D003_5,C034773,7.409,19.8,Medium,No Heavy Trucks
D003_5,C034777,1.006,3.5,High,
D003_5,C034800,6.093,16.3,Medium,One-Way
D003_5,C034821,11.675,31.3,Medium,
D003_5,C034822,5.15,11.0,Low,No Heavy Trucks
D003_5,C034825,9.069,24.3,Medium,
D003_5,C034828,7.101,15.2,Low,One-Way
D003_5,C034841,3.241,6.9,Low,No Heavy Trucks
D003_5,C034846,4.681,12.5,Medium,One-Way
D003_5,C034852,6.071,20.8,High,No Heavy Trucks
D003_5,C034861,1.137,2.4,Low,One-Way
D003_5,C034862,3.686,7.9,Low,One-Way
D003_5,C034866,4.643,12.4,Medium,
D003_5,C034880,1.05,2.8,Medium,No Heavy Trucks
D003_5,C034889,3.114,10.7,High,
D003_5,C034892,10.359,35.5,High,
D003_5,C034903,10.149,34.8,High,
D003_5,C034907,7.341,19.7,Medium,
D003_5,C034909,11.941,25.6,Low,One-Way
D003_5,C034915,9.917,26.6,Medium,
D003_5,C034924,7.808,16.7,Low,
D003_5,C034927,10.689,28.6,Medium,One-Way
D003_5,C034934,4.299,11.5,Medium,No Heavy Trucks
D003_5,C034944,5.462,18.7,High,
D003_5,C034951,0.611,2.1,High,One-Way
D003_5,C035006,2.975,8.0,Medium,
D003_5,C035009,10.706,22.9,Low,
D003_5,C035019,6.698,14.4,Low,
D003_5,C035023,12.119,32.5,Medium,
D003_5,C035027,2.069,5.5,Medium,
D003_5,C035037,7.904,16.9,Low,
D003_5,C035051,7.294,15.6,Low,
D003_5,C035066,10.215,27.4,Medium,
D003_5,C035072,5.186,11.1,Low,
D003_5,C035077,7.579,16.2,Low,
D003_5,C035090,9.867,26.4,Medium,
D003_5,C035098,0.709,1.9,Medium,
D003_5,C035106,9.879,26.5,Medium,
D003_5,C035117,5.076,10.9,Low,
D003_5,C035120,3.839,10.3,Medium,
D003_5,C035121,6.091,16.3,Medium,
D003_5,C035124,8.878,23.8,Medium,
D003_5,C035126,11.959,25.6,Low,
D003_5,C035129,8.897,23.8,Medium,
D003_5,C035130,4.457,11.9,Medium,
D003_5,C035133,6.902,18.5,Medium,No Heavy Trucks
D003_5,C035140,8.635,23.1,Medium,
D003_5,C035143,1.82,3.9,Low,One-Way
D003_5,C035151,9.43,25.3,Medium,
D003_5,C035159,8.853,30.4,High,
D003_5,C035162,8.157,21.8,Medium,
D003_5,C035176,10.326,35.4,High,
D003_5,C035179,9.696,26.0,Medium,
D003_5,C035192,11.188,30.0,Medium,
D003_5,C035206,11.553,24.8,Low,
D003_5,C035225,3.091,8.3,Medium,
D003_5,C035227,10.857,23.3,Low,
D003_5,C035239,10.541,22.6,Low,
D003_5,C035252,10.961,23.5,Low,
D003_5,C035254,12.008,32.2,Medium,
D003_5,C035256,8.624,23.1,Medium,
D003_5,C035282,2.716,5.8,Low,One-Way
D003_5,C035287,11.32,30.3,Medium,
D003_5,C035295,9.73,20.8,Low,
D003_5,C035300,7.796,26.7,High,
D003_5,C035307,11.643,31.2,Medium,
D003_5,C035316,7.631,16.4,Low,
D003_5,C035317,8.65,23.2,Medium,
D003_5,C035320,4.305,11.5,Medium,
D003_5,C035321,5.288,14.2,Medium,
D003_5,C035334,7.772,16.7,Low,No Heavy Trucks
D003_5,C035336,11.414,30.6,Medium,
D003_5,C035339,2.24,6.0,Medium,
D003_5,C035346,6.349,17.0,Medium,One-Way
D003_5,C035362,7.7,20.6,Medium,
D003_5,C035365,10.701,22.9,Low,
D003_5,C035367,5.911,12.7,Low,
D003_5,C035380,6.576,22.5,High,
D003_5,C035390,6.487,22.2,High,
D003_5,C035397,8.137,21.8,Medium,
D003_5,C035399,4.135,11.1,Medium,
D003_5,C035403,3.781,10.1,Medium,No Heavy Trucks
D003_5,C035404,8.148,17.5,Low,No Heavy Trucks
D003_5,C035405,8.935,23.9,Medium,
D003_5,C035411,4.73,16.2,High,
D003_5,C035419,8.361,17.9,Low,
D003_5,C035433,10.419,27.9,Medium,
D003_5,C035445,7.289,19.5,Medium,No Heavy Trucks
D003_5,C035447,12.879,34.5,Medium,
D003_5,C035450,5.313,18.2,High,
D003_5,C035466,5.675,19.5,High,
D003_5,C035476,8.142,21.8,Medium,
D003_5,C035477,3.564,7.6,Low,
D003_5,C035486,6.478,13.9,Low,
D003_5,C035493,3.126,6.7,Low,
D003_5,C035499,9.034,24.2,Medium,
D003_5,C035503,2.472,6.6,Medium,No Heavy Trucks
D003_5,C035520,5.498,14.7,Medium,
D003_5,C035545,11.19,30.0,Medium,
D003_5,C035552,9.823,21.0,Low,
D003_5,C035554,3.585,9.6,Medium,One-Way
D003_5,C035564,2.476,6.6,Medium,
D003_5,C035567,10.947,29.3,Medium,
D003_5,C035572,7.109,19.0,Medium,One-Way
D003_5,C035596,4.58,12.3,Medium,
D003_5,C035604,6.505,17.4,Medium,
D003_5,C035605,8.113,17.4,Low,
D003_5,C035613,7.313,25.1,High,
D003_5,C035634,5.562,14.9,Medium,
D003_5,C035640,10.144,27.2,Medium,
D003_5,C035641,3.066,8.2,Medium,
D003_5,C035643,2.596,5.6,Low,
D003_5,C035656,2.261,4.8,Low,
D003_5,C035664,9.599,25.7,Medium,
D003_5,C035670,1.587,3.4,Low,
D003_5,C035680,10.015,26.8,Medium,
D003_5,C035712,11.11,38.1,High,
D003_5,C035716,10.278,35.2,High,
D003_5,C035731,5.646,12.1,Low,
D003_5,C035742,1.192,3.2,Medium,One-Way
D003_5,C035756,9.64,25.8,Medium,No Heavy Trucks
D003_5,C035757,1.301,3.5,Medium,
D003_5,C035763,2.822,9.7,High,
D003_5,C035765,5.646,15.1,Medium,
D003_5,C035767,8.024,21.5,Medium,
D003_5,C035780,2.793,7.5,Medium,
D003_5,C035785,4.095,8.8,Low,
D003_5,C035791,5.655,12.1,Low,
D003_5,C035806,11.515,24.7,Low,
D003_5,C035808,4.972,13.3,Medium,
D003_5,C035809,11.165,38.3,High,
D003_5,C035813,6.025,16.1,Medium,
D003_5,C035821,10.617,28.4,Medium,
D003_5,C035833,7.759,26.6,High,
D003_5,C035839,8.739,23.4,Medium,
D003_5,C035847,9.462,25.3,Medium,
D003_5,C035854,10.966,23.5,Low,One-Way
D003_5,C035861,5.713,12.2,Low,No Heavy Trucks
D003_5,C035869,8.288,17.8,Low,
D003_5,C035871,5.294,14.2,Medium,
D003_5,C035874,4.463,12.0,Medium,
D003_5,C035879,9.919,26.6,Medium,
D003_5,C035881,11.035,23.6,Low,One-Way
D003_5,C035882,6.53,14.0,Low,
D003_5,C035885,11.383,30.5,Medium,
D003_5,C035906,2.008,6.9,High,
D003_5,C035910,5.608,15.0,Medium,
D003_5,C035911,5.357,11.5,Low,
D003_5,C035923,4.494,12.0,Medium,
D003_5,C035942,3.739,12.8,High,No Heavy Trucks
D003_5,C035963,5.318,18.2,High,No Heavy Trucks
D003_5,C035965,7.165,19.2,Medium,
D003_5,C035966,6.108,13.1,Low,
D003_5,C035968,3.202,8.6,Medium,
D003_5,C035969,1.784,6.1,High,
D003_5,C035988,6.318,13.5,Low,
D003_5,C035992,7.644,20.5,Medium,
D003_5,C035999,4.563,9.8,Low,One-Way
D003_5,C036003,7.435,25.5,High,
D003_5,C036006,5.63,15.1,Medium,
D003_5,C036018,11.332,38.9,High,
D003_5,C036020,2.022,5.4,Medium,No Heavy Trucks
D003_5,C036031,6.688,17.9,Medium,No Heavy Trucks
D003_5,C036038,6.269,16.8,Medium,One-Way
D003_5,C036078,5.976,16.0,Medium,
D003_5,C036087,6.17,21.2,High,One-Way
D003_5,C036092,10.091,27.0,Medium,One-Way
D003_5,C036101,10.663,22.8,Low,
D003_5,C036104,10.288,27.6,Medium,
D003_5,C036117,5.544,14.8,Medium,
D003_5,C036127,8.88,23.8,Medium,No Heavy Trucks
D003_5,C036174,6.676,17.9,Medium,
D003_5,C036180,8.564,22.9,Medium,
D003_5,C036201,11.291,38.7,High,
D003_5,C036203,6.024,12.9,Low,
D003_5,C036204,6.987,24.0,High,
D003_5,C036217,3.964,10.6,Medium,
D003_5,C036219,6.345,17.0,Medium,
D003_5,C036227,8.923,19.1,Low,
D003_5,C036248,10.617,22.7,Low,No Heavy Trucks
D003_5,C036253,7.548,20.2,Medium,
D003_5,C036259,3.515,7.5,Low,
D003_5,C036314,1.694,3.6,Low,
D003_5,C036320,3.712,9.9,Medium,
D003_5,C036333,2.866,6.1,Low,No Heavy Trucks
D003_5,C036338,6.96,23.9,High,
D003_5,C036341,4.172,11.2,Medium,No Heavy Trucks
D003_5,C036342,5.394,18.5,High,
D003_5,C036346,11.032,29.6,Medium,
D003_5,C036364,1.816,3.9,Low,
D003_5,C036390,14.208,38.1,Medium,
D003_5,C036398,13.081,28.0,Low,
D003_5,C036401,6.311,21.6,High,
D003_5,C036402,9.234,24.7,Medium,
D003_5,C036404,7.673,20.6,Medium,
D003_5,C036412,7.554,20.2,Medium,
D003_5,C036418,11.737,31.4,Medium,
D003_5,C036422,7.251,15.5,Low,
D003_5,C036429,4.026,10.8,Medium,No Heavy Trucks
D003_5,C036430,5.318,14.2,Medium,
D003_5,C036431,5.256,14.1,Medium,
D003_5,C036438,2.827,9.7,High,
D003_5,C036452,8.277,28.4,High,
D003_5,C036458,6.146,13.2,Low,
D003_5,C036462,7.744,26.6,High,
D003_5,C036464,4.926,13.2,Medium,
D003_5,C036465,11.6,24.9,Low,
D003_5,C036466,6.931,23.8,High,
D003_5,C036473,6.091,13.1,Low,
D003_5,C036475,10.782,28.9,Medium,
D003_5,C036490,5.549,14.9,Medium,
D003_5,C036505,8.052,27.6,High,
D003_5,C036510,5.865,12.6,Low,
D003_5,C036526,4.623,9.9,Low,
D003_5,C036531,12.977,34.8,Medium,
D003_5,C036536,4.902,13.1,Medium,
D003_5,C036543,3.593,7.7,Low,
D003_5,C036556,10.804,28.9,Medium,
D003_5,C036563,9.014,30.9,High,One-Way
D003_5,C036564,4.722,12.6,Medium,
D003_5,C036571,9.04,24.2,Medium,
D003_5,C036575,8.834,18.9,Low,No Heavy Trucks
D003_5,C036581,11.287,38.7,High,
D003_5,C036582,10.634,36.5,High,
D003_5,C036587,10.468,35.9,High,
D003_5,C036592,3.691,9.9,Medium,
