Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions
D002_3,C013608,6.275,23.5,Medium,
D002_3,C013613,16.382,78.6,High,
D002_3,C013615,3.845,18.5,High,
D002_3,C013617,10.307,49.5,High,
D002_3,C013620,10.094,48.5,High,
D002_3,C013621,6.51,24.4,Medium,
D002_3,C013622,9.812,36.8,Medium,
D002_3,C013623,11.7,43.9,Medium,
D002_3,C013624,4.674,17.5,Medium,
D002_3,C013626,5.543,20.8,Medium,
D002_3,C013628,10.41,50.0,High,
D002_3,C013631,6.797,25.5,Medium,
D002_3,C013632,7.736,37.1,High,No Heavy Trucks
D002_3,C013633,10.653,39.9,Medium,
D002_3,C013634,12.529,37.6,Low,
D002_3,C013635,14.519,69.7,High,One-Way
D002_3,C013640,8.587,41.2,High,
D002_3,C013642,7.621,22.9,Low,One-Way
D002_3,C013646,12.489,37.5,Low,
D002_3,C013648,9.591,46.0,High,
D002_3,C013649,13.251,39.8,Low,One-Way
D002_3,C013650,9.491,28.5,Low,One-Way
D002_3,C013653,14.655,70.3,High,
D002_3,C013654,14.131,53.0,Medium,
D002_3,C013655,7.594,36.5,High,
D002_3,C013659,7.705,28.9,Medium,
D002_3,C013661,8.277,39.7,High,No Heavy Trucks
D002_3,C013663,10.848,40.7,Medium,
D002_3,C013665,16.171,48.5,Low,
D002_3,C013666,7.607,28.5,Medium,No Heavy Trucks
D002_3,C013668,12.558,47.1,Medium,One-Way
D002_3,C013669,9.815,47.1,High,
D002_3,C013670,12.929,62.1,High,One-Way
D002_3,C013671,7.556,28.3,Medium,No Heavy Trucks
D002_3,C013672,8.831,33.1,Medium,
D002_3,C013674,11.383,34.1,Low,No Heavy Trucks
D002_3,C013676,5.646,21.2,Medium,
D002_3,C013679,13.422,40.3,Low,
D002_3,C013681,19.447,72.9,Medium,
D002_3,C013686,8.774,42.1,High,
D002_3,C013687,5.153,19.3,Medium,
D002_3,C013688,14.222,53.3,Medium,
D002_3,C013696,7.776,29.2,Medium,
D002_3,C013701,15.853,59.4,Medium,
D002_3,C013702,13.327,64.0,High,One-Way
D002_3,C013703,9.697,36.4,Medium,
D002_3,C013704,10.113,37.9,Medium,
D002_3,C013705,2.841,10.7,Medium,One-Way
D002_3,C013711,5.726,21.5,Medium,
D002_3,C013715,5.303,19.9,Medium,
D002_3,C013716,9.047,43.4,High,
D002_3,C013717,12.538,47.0,Medium,
D002_3,C013718,13.587,65.2,High,One-Way
D002_3,C013719,14.563,69.9,High,
D002_3,C013723,7.73,29.0,Medium,No Heavy Trucks
D002_3,C013726,12.886,61.9,High,
D002_3,C013728,13.895,52.1,Medium,
D002_3,C013733,12.071,57.9,High,No Heavy Trucks
D002_3,C013737,6.846,32.9,High,
D002_3,C013741,12.528,47.0,Medium,
D002_3,C013745,11.193,42.0,Medium,One-Way
D002_3,C013750,18.401,55.2,Low,
D002_3,C013754,4.757,22.8,High,One-Way
D002_3,C013758,11.639,43.6,Medium,
D002_3,C013767,9.158,34.3,Medium,
D002_3,C013769,12.312,46.2,Medium,
D002_3,C013770,7.229,27.1,Medium,
D002_3,C013772,4.557,21.9,High,
D002_3,C013773,15.31,57.4,Medium,
D002_3,C013777,15.098,45.3,Low,
D002_3,C013785,5.766,21.6,Medium,
D002_3,C013789,10.385,49.8,High,
D002_3,C013790,6.523,24.5,Medium,One-Way
D002_3,C013794,9.399,35.2,Medium,
D002_3,C013795,12.621,47.3,Medium,
D002_3,C013797,8.424,40.4,High,
D002_3,C013801,13.569,50.9,Medium,No Heavy Trucks
D002_3,C013803,13.224,39.7,Low,
D002_3,C013805,12.322,46.2,Medium,One-Way
D002_3,C013812,3.487,10.5,Low,No Heavy Trucks
D002_3,C013816,4.584,17.2,Medium,
D002_3,C013818,11.675,35.0,Low,
D002_3,C013827,18.438,88.5,High,
D002_3,C013828,10.883,32.6,Low,
D002_3,C013829,12.659,47.5,Medium,
D002_3,C013831,6.225,23.3,Medium,
D002_3,C013832,16.272,61.0,Medium,
D002_3,C013835,13.564,65.1,High,
D002_3,C013838,7.024,26.3,Medium,
D002_3,C013840,12.206,45.8,Medium,
D002_3,C013849,11.869,57.0,High,
D002_3,C013853,8.107,30.4,Medium,
D002_3,C013854,10.238,38.4,Medium,No Heavy Trucks
D002_3,C013855,12.046,36.1,Low,
D002_3,C013860,9.387,35.2,Medium,No Heavy Trucks
D002_3,C013871,9.301,27.9,Low,
D002_3,C013873,5.439,20.4,Medium,No Heavy Trucks
D002_3,C013874,10.961,41.1,Medium,
D002_3,C013877,8.058,24.2,Low,
D002_3,C013880,10.359,49.7,High,
D002_3,C013885,8.066,38.7,High,
D002_3,C013890,10.875,52.2,High,
D002_3,C013892,3.607,13.5,Medium,No Heavy Trucks
D002_3,C013893,6.276,23.5,Medium,
D002_3,C013895,11.831,44.4,Medium,No Heavy Trucks
D002_3,C013899,11.953,57.4,High,One-Way
D002_3,C013901,4.387,13.2,Low,
D002_3,C013905,8.753,32.8,Medium,
D002_3,C013906,10.265,49.3,High,No Heavy Trucks
D002_3,C013909,13.666,65.6,High,
D002_3,C013911,17.132,82.2,High,
D002_3,C013917,18.129,68.0,Medium,
D002_3,C013924,11.569,43.4,Medium,
D002_3,C013926,7.886,29.6,Medium,
D002_3,C013928,18.246,68.4,Medium,One-Way
D002_3,C013929,12.438,59.7,High,
D002_3,C013939,11.284,33.9,Low,No Heavy Trucks
D002_3,C013943,7.093,34.0,High,
D002_3,C013944,8.406,31.5,Medium,
D002_3,C013945,10.361,49.7,High,No Heavy Trucks
D002_3,C013946,13.665,65.6,High,
D002_3,C013949,14.324,53.7,Medium,
D002_3,C013951,13.769,41.3,Low,No Heavy Trucks
D002_3,C013953,13.274,49.8,Medium,
D002_3,C013954,13.749,51.6,Medium,
D002_3,C013956,6.554,24.6,Medium,One-Way
D002_3,C013960,6.111,29.3,High,One-Way
D002_3,C013963,14.8,55.5,Medium,
D002_3,C013969,11.504,55.2,High,
D002_3,C013973,11.455,34.4,Low,
D002_3,C013976,10.591,31.8,Low,
D002_3,C013978,10.112,48.5,High,
D002_3,C013980,5.432,20.4,Medium,No Heavy Trucks
D002_3,C013981,6.321,19.0,Low,
D002_3,C013984,10.723,51.5,High,
D002_3,C013986,13.904,52.1,Medium,
D002_3,C013988,13.924,41.8,Low,
D002_3,C013990,7.429,27.9,Medium,
D002_3,C013991,11.104,53.3,High,
D002_3,C013992,18.556,55.7,Low,
D002_3,C013993,7.849,37.7,High,
D002_3,C013994,14.997,72.0,High,
D002_3,C013996,12.401,46.5,Medium,
D002_3,C013998,7.125,21.4,Low,
D002_3,C014000,8.465,40.6,High,No Heavy Trucks
D002_3,C014001,7.492,22.5,Low,
D002_3,C014002,9.647,36.2,Medium,
D002_3,C014007,7.426,27.8,Medium,
D002_3,C014009,7.789,23.4,Low,
D002_3,C014012,16.583,49.7,Low,
D002_3,C014014,11.168,53.6,High,
D002_3,C014020,0.45,1.7,Medium,No Heavy Trucks
D002_3,C014024,0.898,4.3,High,
D002_3,C014025,4.608,17.3,Medium,
D002_3,C014026,5.235,19.6,Medium,
D002_3,C014031,5.657,21.2,Medium,
D002_3,C014032,13.951,52.3,Medium,
D002_3,C014033,13.835,66.4,High,
D002_3,C014034,12.31,46.2,Medium,One-Way
D002_3,C014036,13.209,49.5,Medium,
D002_3,C014044,3.201,12.0,Medium,
D002_3,C014045,5.127,19.2,Medium,
D002_3,C014046,7.719,37.1,High,One-Way
D002_3,C014048,6.339,30.4,High,
D002_3,C014049,13.889,66.7,High,
D002_3,C014050,3.962,14.9,Medium,
D002_3,C014051,7.643,22.9,Low,
D002_3,C014054,13.324,64.0,High,
D002_3,C014059,8.769,32.9,Medium,
D002_3,C014060,11.63,43.6,Medium,
D002_3,C014061,4.451,16.7,Medium,
D002_3,C014065,7.357,27.6,Medium,
D002_3,C014068,7.34,27.5,Medium,
D002_3,C014071,9.148,34.3,Medium,
D002_3,C014074,11.251,42.2,Medium,
D002_3,C014075,14.509,54.4,Medium,
D002_3,C014079,7.463,22.4,Low,
D002_3,C014086,10.582,39.7,Medium,
D002_3,C014088,9.393,28.2,Low,
D002_3,C014092,12.129,36.4,Low,No Heavy Trucks
D002_3,C014094,12.492,37.5,Low,
D002_3,C014098,13.284,39.9,Low,
D002_3,C014100,15.125,45.4,Low,
D002_3,C014102,7.57,28.4,Medium,
D002_3,C014104,10.977,41.2,Medium,No Heavy Trucks
D002_3,C014107,9.988,30.0,Low,
D002_3,C014113,12.365,59.4,High,
D002_3,C014115,10.973,41.1,Medium,
D002_3,C014120,4.775,17.9,Medium,
D002_3,C014127,6.374,19.1,Low,No Heavy Trucks
D002_3,C014132,11.118,53.4,High,
D002_3,C014134,11.173,41.9,Medium,
D002_3,C014136,16.699,62.6,Medium,No Heavy Trucks
D002_3,C014140,2.672,12.8,High,
D002_3,C014143,14.846,55.7,Medium,
D002_3,C014144,7.808,29.3,Medium,
D002_3,C014148,1.188,3.6,Low,
D002_3,C014149,6.837,25.6,Medium,
D002_3,C014150,13.508,50.7,Medium,No Heavy Trucks
D002_3,C014153,10.077,48.4,High,
D002_3,C014154,3.153,11.8,Medium,No Heavy Trucks
D002_3,C014162,5.206,19.5,Medium,One-Way
D002_3,C014163,11.544,34.6,Low,
D002_3,C014164,5.738,17.2,Low,
D002_3,C014165,4.049,19.4,High,
D002_3,C014166,12.928,62.1,High,
D002_3,C014174,14.27,68.5,High,One-Way
D002_3,C014176,8.196,30.7,Medium,
D002_3,C014179,15.685,75.3,High,
D002_3,C014180,12.112,45.4,Medium,
D002_3,C014182,12.561,37.7,Low,
D002_3,C014184,6.814,32.7,High,
D002_3,C014185,13.571,65.1,High,
D002_3,C014187,12.694,47.6,Medium,No Heavy Trucks
D002_3,C014189,14.022,52.6,Medium,
D002_3,C014193,4.194,15.7,Medium,No Heavy Trucks
D002_3,C014194,3.229,12.1,Medium,
D002_3,C014195,10.063,37.7,Medium,
D002_3,C014198,8.733,41.9,High,
D002_3,C014202,6.827,25.6,Medium,
D002_3,C014203,6.358,23.8,Medium,
D002_3,C014211,12.554,47.1,Medium,
D002_3,C014212,6.942,33.3,High,No Heavy Trucks
D002_3,C014217,10.346,38.8,Medium,No Heavy Trucks
D002_3,C014219,13.393,64.3,High,
D002_3,C014221,12.318,46.2,Medium,One-Way
D002_3,C014222,11.941,44.8,Medium,
D002_3,C014223,3.187,15.3,High,
D002_3,C014225,8.264,24.8,Low,
D002_3,C014228,6.754,25.3,Medium,
D002_3,C014230,9.564,35.9,Medium,One-Way
D002_3,C014233,4.846,18.2,Medium,
D002_3,C014238,8.552,25.7,Low,
D002_3,C014244,11.446,54.9,High,
D002_3,C014245,8.833,33.1,Medium,One-Way
D002_3,C014253,10.088,30.3,Low,
D002_3,C014254,13.879,41.6,Low,
D002_3,C014255,9.043,43.4,High,
D002_3,C014258,8.137,30.5,Medium,
D002_3,C014261,11.22,33.7,Low,
D002_3,C014266,7.13,26.7,Medium,
D002_3,C014273,11.806,35.4,Low,
D002_3,C014277,10.217,38.3,Medium,
D002_3,C014279,11.301,42.4,Medium,
D002_3,C014280,17.423,65.3,Medium,
D002_3,C014281,6.271,23.5,Medium,
D002_3,C014282,12.059,45.2,Medium,No Heavy Trucks
D002_3,C014283,9.657,46.4,High,
D002_3,C014286,7.445,35.7,High,One-Way
D002_3,C014293,14.325,43.0,Low,
D002_3,C014295,10.39,39.0,Medium,One-Way
D002_3,C014298,16.302,61.1,Medium,
D002_3,C014302,12.513,46.9,Medium,
D002_3,C014304,5.566,20.9,Medium,
D002_3,C014306,11.933,57.3,High,
D002_3,C014308,12.5,46.9,Medium,
D002_3,C014310,12.099,58.1,High,
D002_3,C014314,4.946,14.8,Low,
D002_3,C014315,4.495,16.9,Medium,
D002_3,C014316,12.229,45.9,Medium,
D002_3,C014317,12.408,46.5,Medium,
D002_3,C014318,11.503,55.2,High,
D002_3,C014319,12.239,45.9,Medium,
D002_3,C014322,3.242,12.2,Medium,No Heavy Trucks
D002_3,C014329,6.937,26.0,Medium,
D002_3,C014333,11.889,35.7,Low,
D002_3,C014334,14.25,53.4,Medium,
D002_3,C014342,13.02,39.1,Low,One-Way
D002_3,C014349,5.371,16.1,Low,One-Way
D002_3,C014350,14.995,56.2,Medium,No Heavy Trucks
D002_3,C014354,10.99,52.8,High,One-Way
D002_3,C014357,13.887,66.7,High,
D002_3,C014363,9.32,28.0,Low,
D002_3,C014366,6.343,23.8,Medium,
D002_3,C014373,12.284,46.1,Medium,
D002_3,C014374,8.254,31.0,Medium,
D002_3,C014380,10.107,48.5,High,
D002_3,C014383,5.306,19.9,Medium,
D002_3,C014386,11.746,44.0,Medium,
D002_3,C014387,2.138,8.0,Medium,
D002_3,C014388,13.459,40.4,Low,No Heavy Trucks
D002_3,C014389,11.184,41.9,Medium,
D002_3,C014393,6.365,19.1,Low,
D002_3,C014395,15.005,72.0,High,
D002_3,C014396,11.598,34.8,Low,
D002_3,C014400,14.271,68.5,High,
D002_3,C014401,10.955,32.9,Low,No Heavy Trucks
D002_3,C014405,13.046,48.9,Medium,
D002_3,C014406,9.886,47.5,High,
D002_3,C014412,9.347,35.1,Medium,
D002_3,C014419,4.499,16.9,Medium,
D002_3,C014421,15.048,56.4,Medium,One-Way
D002_3,C014424,9.335,44.8,High,
D002_3,C014435,8.108,30.4,Medium,
D002_3,C014439,8.647,32.4,Medium,
D002_3,C014440,9.736,29.2,Low,
D002_3,C014443,6.84,32.8,High,
D002_3,C014444,13.17,39.5,Low,
D002_3,C014451,6.779,32.5,High,One-Way
D002_3,C014453,7.667,28.8,Medium,
D002_3,C014454,9.159,34.3,Medium,
D002_3,C014455,11.157,41.8,Medium,
D002_3,C014456,11.826,44.3,Medium,One-Way
D002_3,C014457,14.292,42.9,Low,One-Way
D002_3,C014458,6.695,25.1,Medium,
D002_3,C014461,11.259,54.0,High,
D002_3,C014463,11.439,42.9,Medium,
D002_3,C014473,16.608,79.7,High,No Heavy Trucks
D002_3,C014475,2.894,10.9,Medium,
D002_3,C014479,11.499,55.2,High,
D002_3,C014484,2.324,11.2,High,No Heavy Trucks
D002_3,C014486,2.847,10.7,Medium,
D002_3,C014490,10.578,39.7,Medium,
D002_3,C014491,9.463,35.5,Medium,
D002_3,C014492,5.828,28.0,High,
D002_3,C014494,8.635,32.4,Medium,
D002_3,C014497,12.13,45.5,Medium,One-Way
D002_3,C014498,3.42,12.8,Medium,
D002_3,C014502,6.842,25.7,Medium,
D002_3,C014505,15.946,47.8,Low,
D002_3,C014509,15.035,45.1,Low,
D002_3,C014510,7.379,27.7,Medium,One-Way
D002_3,C014511,11.76,56.4,High,No Heavy Trucks
D002_3,C014512,13.794,66.2,High,
D002_3,C014513,14.545,54.5,Medium,
D002_3,C014520,14.484,54.3,Medium,
D002_3,C014523,7.632,28.6,Medium,One-Way
D002_3,C014524,9.375,28.1,Low,
D002_3,C014526,13.512,50.7,Medium,
D002_3,C014528,14.698,70.6,High,
D002_3,C014530,7.746,37.2,High,No Heavy Trucks
D002_3,C014533,4.412,16.5,Medium,
D002_3,C014534,3.77,18.1,High,
D002_3,C014539,6.253,23.4,Medium,
D002_3,C014547,13.064,49.0,Medium,
D002_3,C014548,11.194,42.0,Medium,One-Way
D002_3,C014551,10.792,32.4,Low,
D002_3,C014552,12.444,37.3,Low,
D002_3,C014556,11.44,42.9,Medium,One-Way
D002_3,C014557,13.878,52.0,Medium,
D002_3,C014562,14.375,53.9,Medium,
D002_3,C014563,12.669,38.0,Low,
D002_3,C014570,10.528,50.5,High,
D002_3,C014571,3.829,18.4,High,
D002_3,C014579,8.263,24.8,Low,
D002_3,C014580,17.84,53.5,Low,
D002_3,C014584,14.834,71.2,High,
D002_3,C014588,7.651,28.7,Medium,
D002_3,C014589,13.652,51.2,Medium,One-Way
D002_3,C014592,13.37,50.1,Medium,
D002_3,C014593,14.996,56.2,Medium,
D002_3,C014596,7.48,22.4,Low,
D002_3,C014598,11.46,34.4,Low,
D002_3,C014599,12.773,47.9,Medium,
D002_3,C014609,6.64,24.9,Medium,
D002_3,C014610,8.261,24.8,Low,
D002_3,C014612,0.315,1.2,Medium,
D002_3,C014614,11.557,43.3,Medium,
D002_3,C014617,13.532,50.7,Medium,One-Way
D002_3,C014618,9.98,29.9,Low,One-Way
D002_3,C014619,1.192,3.6,Low,
D002_3,C014627,13.952,67.0,High,
D002_3,C014628,14.119,52.9,Medium,
D002_3,C014638,11.035,53.0,High,No Heavy Trucks
D002_3,C014640,12.499,46.9,Medium,
D002_3,C014641,10.789,40.5,Medium,
D002_3,C014642,15.326,46.0,Low,
D002_3,C014643,12.766,61.3,High,No Heavy Trucks
D002_3,C014650,11.068,41.5,Medium,
D002_3,C014656,4.771,17.9,Medium,
D002_3,C014657,5.109,19.2,Medium,
D002_3,C014658,19.179,92.1,High,No Heavy Trucks
D002_3,C014660,6.349,23.8,Medium,
D002_3,C014662,12.138,45.5,Medium,
D002_3,C014667,14.852,44.6,Low,
D002_3,C014680,14.226,42.7,Low,
D002_3,C014684,11.173,33.5,Low,
D002_3,C014686,5.176,24.8,High,No Heavy Trucks
D002_3,C014694,6.954,20.9,Low,
D002_3,C014696,3.425,12.8,Medium,No Heavy Trucks
D002_3,C014698,14.828,71.2,High,
D002_3,C014705,4.478,21.5,High,
D002_3,C014708,4.619,22.2,High,
D002_3,C014712,11.843,35.5,Low,
D002_3,C014719,12.538,47.0,Medium,
D002_3,C014727,16.062,60.2,Medium,No Heavy Trucks
D002_3,C014731,6.965,33.4,High,
D002_3,C014735,9.751,36.6,Medium,
D002_3,C014736,2.956,11.1,Medium,
D002_3,C014742,8.075,38.8,High,
D002_3,C014743,11.778,44.2,Medium,
D002_3,C014745,2.603,9.8,Medium,
D002_3,C014752,13.563,40.7,Low,
D002_3,C014755,13.439,50.4,Medium,
D002_3,C014758,9.776,36.7,Medium,
D002_3,C014765,10.28,38.5,Medium,
D002_3,C014767,1.325,4.0,Low,
D002_3,C014769,8.272,31.0,Medium,
D002_3,C014770,9.645,28.9,Low,
D002_3,C014771,8.743,32.8,Medium,No Heavy Trucks
D002_3,C014772,9.249,34.7,Medium,No Heavy Trucks
D002_3,C014773,6.507,19.5,Low,
D002_3,C014774,9.085,27.3,Low,
D002_3,C014776,8.874,33.3,Medium,
D002_3,C014777,12.772,47.9,Medium,
D002_3,C014779,14.267,68.5,High,No Heavy Trucks
D002_3,C014780,1.857,5.6,Low,
D002_3,C014781,4.817,14.4,Low,
D002_3,C014783,10.083,37.8,Medium,
D002_3,C014784,10.743,40.3,Medium,No Heavy Trucks
D002_3,C014788,8.548,41.0,High,
D002_3,C014796,15.139,56.8,Medium,
D002_3,C014797,10.426,31.3,Low,
D002_3,C014798,8.684,26.1,Low,
D002_3,C014799,17.086,64.1,Medium,
D002_3,C014800,4.796,18.0,Medium,
D002_3,C014802,10.901,40.9,Medium,
D002_3,C014804,9.396,35.2,Medium,
D002_3,C014806,10.039,37.6,Medium,
D002_3,C014810,11.459,34.4,Low,
D002_3,C014811,14.551,54.6,Medium,
D002_3,C014816,12.693,38.1,Low,No Heavy Trucks
D002_3,C014823,14.929,71.7,High,
D002_3,C014824,2.72,10.2,Medium,
D002_3,C014825,9.128,43.8,High,
D002_3,C014827,16.852,63.2,Medium,
D002_3,C014830,13.537,50.8,Medium,
D002_3,C014831,3.129,11.7,Medium,
D002_3,C014835,15.66,58.7,Medium,
D002_3,C014838,5.54,26.6,High,
D002_3,C014851,9.717,36.4,Medium,One-Way
D002_3,C014852,12.16,58.4,High,
D002_3,C014853,4.733,17.7,Medium,
D002_3,C014856,13.999,52.5,Medium,
D002_3,C014862,11.636,43.6,Medium,
D002_3,C014870,16.074,48.2,Low,
D002_3,C014875,12.472,46.8,Medium,
D002_3,C014879,13.89,66.7,High,
D002_3,C014881,3.006,9.0,Low,
D002_3,C014890,8.193,24.6,Low,
D002_3,C014898,11.395,42.7,Medium,One-Way
D002_3,C014899,5.429,20.4,Medium,
D002_3,C014902,13.827,66.4,High,One-Way
D002_3,C014904,12.682,47.6,Medium,
D002_3,C014907,11.374,42.7,Medium,No Heavy Trucks
D002_3,C014909,14.443,69.3,High,
D002_3,C014913,10.434,39.1,Medium,
D002_3,C014915,13.761,51.6,Medium,
D002_3,C014926,13.344,64.1,High,
D002_3,C014927,12.005,45.0,Medium,
D002_3,C014928,15.376,57.7,Medium,One-Way
D002_3,C014931,14.302,53.6,Medium,No Heavy Trucks
D002_3,C014932,16.499,61.9,Medium,
D002_3,C014934,8.292,39.8,High,
D002_3,C014936,10.296,49.4,High,
D002_3,C014938,13.173,49.4,Medium,
D002_3,C014944,13.852,66.5,High,
D002_3,C014954,10.632,31.9,Low,
D002_3,C014956,9.677,36.3,Medium,No Heavy Trucks
D002_3,C014959,12.059,45.2,Medium,No Heavy Trucks
D002_3,C014961,10.536,39.5,Medium,
D002_3,C014968,10.518,50.5,High,
D002_3,C014969,8.002,30.0,Medium,
D002_3,C014972,11.93,44.7,Medium,
D002_3,C014975,8.668,41.6,High,One-Way
D002_3,C014976,16.881,63.3,Medium,
D002_3,C014981,11.772,44.1,Medium,
D002_3,C014982,7.499,28.1,Medium,
D002_3,C014985,6.477,31.1,High,
D002_3,C014987,11.014,41.3,Medium,No Heavy Trucks
D002_3,C014990,3.326,12.5,Medium,
D002_3,C014998,2.694,10.1,Medium,
D002_3,C015002,14.084,52.8,Medium,
D002_3,C015003,4.988,23.9,High,
D002_3,C015004,13.053,62.7,High,
D002_3,C015005,12.366,46.4,Medium,
D002_3,C015010,8.628,32.4,Medium,
D002_3,C015011,8.276,39.7,High,
D002_3,C015014,1.583,7.6,High,
D002_3,C015018,8.755,26.3,Low,
D002_3,C015020,12.547,47.1,Medium,
D002_3,C015024,10.647,39.9,Medium,
D002_3,C015028,9.055,43.5,High,
D002_3,C015029,13.363,50.1,Medium,
D002_3,C015030,6.744,25.3,Medium,
D002_3,C015031,9.842,36.9,Medium,
D002_3,C015034,12.707,38.1,Low,
D002_3,C015035,8.836,33.1,Medium,
D002_3,C015038,13.748,66.0,High,
D002_3,C015041,4.674,17.5,Medium,
D002_3,C015043,10.61,39.8,Medium,
D002_3,C015046,13.266,49.7,Medium,
D002_3,C015051,12.0,45.0,Medium,
D002_3,C015053,10.323,31.0,Low,
D002_3,C015055,10.171,30.5,Low,
D002_3,C015057,13.173,49.4,Medium,
D002_3,C015063,15.505,74.4,High,No Heavy Trucks
D002_3,C015064,9.948,47.8,High,
D002_3,C015066,13.959,67.0,High,
D002_3,C015069,4.508,16.9,Medium,
D002_3,C015083,2.8,10.5,Medium,One-Way
D002_3,C015085,11.65,43.7,Medium,
D002_3,C015089,10.682,40.1,Medium,
D002_3,C015090,12.951,38.9,Low,
D002_3,C015092,12.57,47.1,Medium,
D002_3,C015094,17.091,64.1,Medium,
D002_3,C015095,8.857,33.2,Medium,
D002_3,C015097,14.52,54.5,Medium,No Heavy Trucks
D002_3,C015099,12.783,47.9,Medium,No Heavy Trucks
D002_3,C015100,8.905,26.7,Low,
D002_3,C015102,5.67,21.3,Medium,
D002_3,C015106,10.967,41.1,Medium,
D002_3,C015108,16.81,80.7,High,
D002_3,C015110,12.257,46.0,Medium,
D002_3,C015111,11.659,56.0,High,
D002_3,C015114,13.314,63.9,High,One-Way
D002_3,C015115,9.604,28.8,Low,
D002_3,C015117,14.217,53.3,Medium,
D002_3,C015120,4.175,15.7,Medium,
D002_3,C015125,3.191,9.6,Low,
D002_3,C015127,14.68,70.5,High,
D002_3,C015129,2.162,6.5,Low,One-Way
D002_3,C015135,10.457,31.4,Low,No Heavy Trucks
D002_3,C015137,7.016,26.3,Medium,
D002_3,C015141,9.997,48.0,High,
D002_3,C015144,14.962,56.1,Medium,
D002_3,C015145,11.225,33.7,Low,
D002_3,C015148,12.214,45.8,Medium,One-Way
D002_3,C015150,10.521,31.6,Low,No Heavy Trucks
D002_3,C015154,9.543,35.8,Medium,
D002_3,C015155,9.564,35.9,Medium,
D002_3,C015156,13.072,49.0,Medium,
D002_3,C015157,8.563,25.7,Low,No Heavy Trucks
D002_3,C015159,13.991,67.2,High,
D002_3,C015160,12.098,58.1,High,
D002_3,C015168,6.408,19.2,Low,
D002_3,C015170,14.619,54.8,Medium,
D002_3,C015173,8.958,33.6,Medium,
D002_3,C015175,10.587,39.7,Medium,
D002_3,C015178,11.8,35.4,Low,
D002_3,C015183,13.046,62.6,High,
D002_3,C015184,9.521,45.7,High,
D002_3,C015185,17.201,51.6,Low,
D002_3,C015186,5.495,26.4,High,
D002_3,C015195,9.272,34.8,Medium,
D002_3,C015196,9.37,45.0,High,
D002_3,C015204,4.277,12.8,Low,
D002_3,C015205,12.376,37.1,Low,
D002_3,C015211,8.506,31.9,Medium,
D002_3,C015216,12.428,37.3,Low,One-Way
D002_3,C015219,8.163,24.5,Low,
D002_3,C015221,10.642,39.9,Medium,
D002_3,C015226,14.775,44.3,Low,
D002_3,C015227,5.358,25.7,High,
D002_3,C015230,12.128,58.2,High,
D002_3,C015232,2.634,7.9,Low,
D002_3,C015233,10.408,39.0,Medium,
D002_3,C015238,8.745,32.8,Medium,
D002_3,C015239,18.542,89.0,High,
D002_3,C015242,17.329,65.0,Medium,One-Way
D002_3,C015247,11.745,44.0,Medium,
D002_3,C015259,16.537,49.6,Low,
D002_3,C015260,12.154,45.6,Medium,
D002_3,C015264,10.252,49.2,High,
D002_3,C015273,6.946,26.0,Medium,
D002_3,C015277,9.432,35.4,Medium,No Heavy Trucks
D002_3,C015278,13.907,52.2,Medium,
D002_3,C015279,1.895,9.1,High,
D002_3,C015281,13.568,50.9,Medium,One-Way
D002_3,C015282,9.443,35.4,Medium,
D002_3,C015286,8.929,33.5,Medium,
D002_3,C015287,9.374,35.2,Medium,No Heavy Trucks
D002_3,C015290,1.414,6.8,High,
D002_3,C015291,13.063,49.0,Medium,
D002_3,C015301,8.946,33.5,Medium,
D002_3,C015308,9.414,35.3,Medium,
D002_3,C015316,16.098,48.3,Low,
D002_3,C015325,11.173,41.9,Medium,
D002_3,C015326,4.099,15.4,Medium,
D002_3,C015328,7.682,28.8,Medium,
D002_3,C015333,8.996,43.2,High,
D002_3,C015334,7.87,29.5,Medium,
D002_3,C015335,15.361,73.7,High,
D002_3,C015339,7.267,21.8,Low,
D002_3,C015341,9.548,35.8,Medium,No Heavy Trucks
D002_3,C015342,15.405,46.2,Low,No Heavy Trucks
D002_3,C015343,8.181,24.5,Low,
D002_3,C015346,12.402,59.5,High,
D002_3,C015350,7.585,22.8,Low,
D002_3,C015352,13.508,50.7,Medium,
D002_3,C015354,8.278,31.0,Medium,One-Way
D002_3,C015355,10.824,52.0,High,
D002_3,C015358,5.333,16.0,Low,
D002_3,C015360,10.7,32.1,Low,
D002_3,C015365,8.724,41.9,High,
D002_3,C015366,9.124,43.8,High,No Heavy Trucks
D002_3,C015371,3.514,16.9,High,
D002_3,C015372,15.503,58.1,Medium,
D002_3,C015374,3.925,14.7,Medium,No Heavy Trucks
D002_3,C015375,15.605,58.5,Medium,
D002_3,C015378,11.095,33.3,Low,No Heavy Trucks
D002_3,C015381,10.959,41.1,Medium,
D002_3,C015382,12.179,45.7,Medium,
D002_3,C015385,10.501,31.5,Low,One-Way
D002_3,C015388,8.523,40.9,High,
D002_3,C015391,12.417,46.6,Medium,One-Way
D002_3,C015392,6.924,26.0,Medium,No Heavy Trucks
D002_3,C015393,11.233,42.1,Medium,
D002_3,C015394,5.025,15.1,Low,No Heavy Trucks
D002_3,C015395,12.453,46.7,Medium,One-Way
D002_3,C015396,14.193,53.2,Medium,
D002_3,C015397,11.769,44.1,Medium,
D002_3,C015399,9.631,46.2,High,No Heavy Trucks
D002_3,C015400,9.872,29.6,Low,
